USERID,CUSTOM_DOUBLE1,ENDATE,CUSTOM_DOUBLE2,CUSTOM_DOUBLE3,START_DATE,PAY_GROUP,EVENT_REASON,CUSTOMSTRING21,CUSTOMSTRING22,CUSTOMSTRING23,
30003169            ,,,,,03/08/2017,P1,99P1,,,,
30003170            ,,,,,03/08/2017,P1,99P1,,,,
30003171            ,,,,,03/08/2017,P1,99P1,,,,
30003172            ,,,,,03/08/2017,P1,99P1,,,,
30003173            ,,,,,03/08/2017,P1,99P1,,,,
30003174            ,,,,,03/08/2017,P1,99P1,,,,
30003175            ,,,,,03/08/2017,P1,99P1,,,,
30003176            ,,,,,03/08/2017,P1,99P1,,,,
30003177            ,,,,,03/08/2017,P1,99P1,,,,
30003178            ,,,,,03/08/2017,P1,99P1,,,,
30003179            ,,,,,03/08/2017,P1,99P1,,,,
30003180            ,,,,,03/08/2017,P1,99P1,,,,
30003181            ,,,,,03/08/2017,P1,99P1,,,,
30003182            ,,,,,03/08/2017,P1,99P1,,,,
30003183            ,,,,,03/08/2017,P1,99P1,,,,
30003184            ,,,,,03/08/2017,P1,99P1,,,,
30003185            ,,,,,03/08/2017,P1,99P1,,,,
30003186            ,,,,,03/08/2017,P1,99P1,,,,
30003187            ,,,,,03/08/2017,P1,99P1,,,,
30003188            ,,,,,03/08/2017,P1,99P1,,,,
30003189            ,,,,,03/08/2017,P1,99P1,,,,
30003190            ,,,,,03/08/2017,P1,99P1,,,,
30003191            ,,,,,03/08/2017,P1,99P1,,,,
30003192            ,,,,,03/08/2017,P1,99P1,,,,
30003193            ,,,,,03/08/2017,P1,99P1,,,,
30003194            ,,,,,03/08/2017,P1,99P1,,,,
30003195            ,,,,,03/08/2017,P1,99P1,,,,
30003196            ,,,,,03/08/2017,P1,99P1,,,,
30003197            ,,,,,03/08/2017,P1,99P1,,,,
30003198            ,,,,,03/08/2017,P1,99P1,,,,
30003199            ,,,,,03/08/2017,P1,99P1,,,,
30003200            ,,,,,03/08/2017,P1,99P1,,,,
30003201            ,,,,,03/08/2017,P1,99P1,,,,
30003202            ,,,,,03/08/2017,P1,99P1,,,,
30003203            ,,,,,03/08/2017,P1,99P1,,,,
30003204            ,,,,,03/08/2017,P1,99P1,,,,
30003205            ,,,,,03/08/2017,P1,99P1,,,,
30003206            ,,,,,03/08/2017,P1,99P1,,,,
30003207            ,,,,,03/08/2017,P1,99P1,,,,
30003208            ,,,,,03/08/2017,P1,99P1,,,,
30003209            ,,,,,03/08/2017,P1,99P1,,,,
30003210            ,,,,,03/08/2017,P1,99P1,,,,
30003211            ,,,,,03/08/2017,P1,99P1,,,,
30003212            ,,,,,03/08/2017,P1,99P1,,,,
30003213            ,,,,,03/08/2017,P1,99P1,,,,
30003214            ,,,,,03/08/2017,P1,99P1,,,,
30003215            ,,,,,03/08/2017,P1,99P1,,,,
30003216            ,,,,,03/08/2017,P1,99P1,,,,
30003217            ,,,,,03/08/2017,P1,99P1,,,,
30003218            ,,,,,03/08/2017,P1,99P1,,,,
30003219            ,,,,,03/08/2017,P1,99P1,,,,
30003220            ,,,,,03/08/2017,P1,99P1,,,,
30003221            ,,,,,03/08/2017,P1,99P1,,,,
30003222            ,,,,,03/08/2017,P1,99P1,,,,
30003223            ,,,,,03/08/2017,P1,99P1,,,,
30003224            ,,,,,03/08/2017,P1,99P1,,,,
30003225            ,,,,,03/08/2017,P1,99P1,,,,
30003226            ,,,,,03/08/2017,P1,99P1,,,,
30003227            ,,,,,03/08/2017,P1,99P1,,,,
30003228            ,,,,,03/08/2017,P1,99P1,,,,
30003229            ,,,,,03/08/2017,P1,99P1,,,,
30003230            ,,,,,03/08/2017,P1,99P1,,,,
30003231            ,,,,,03/08/2017,P1,99P1,,,,
30003232            ,,,,,03/08/2017,P1,99P1,,,,
30003233            ,,,,,03/08/2017,P1,99P1,,,,
30003234            ,,,,,03/08/2017,P1,99P1,,,,
30003235            ,,,,,03/08/2017,P1,99P1,,,,
30003236            ,,,,,03/08/2017,P1,99P1,,,,
30003237            ,,,,,03/08/2017,P1,99P1,,,,
30003238            ,,,,,03/08/2017,P1,99P1,,,,
30003239            ,,,,,03/08/2017,P1,99P1,,,,
30003240            ,,,,,03/08/2017,P1,99P1,,,,
30003241            ,,,,,03/08/2017,P1,99P1,,,,
30003242            ,,,,,03/08/2017,P1,99P1,,,,
30003243            ,,,,,03/08/2017,P1,99P1,,,,
30003244            ,,,,,03/08/2017,P1,99P1,,,,
30003245            ,,,,,03/08/2017,P1,99P1,,,,
30003246            ,,,,,03/08/2017,P1,99P1,,,,
30003247            ,,,,,03/08/2017,P1,99P1,,,,
30003248            ,,,,,03/08/2017,P1,99P1,,,,
30003249            ,,,,,03/08/2017,P1,99P1,,,,
30003250            ,,,,,03/08/2017,P1,99P1,,,,
30003251            ,,,,,03/08/2017,P1,99P1,,,,
30003252            ,,,,,03/08/2017,P1,99P1,,,,
30003253            ,,,,,03/08/2017,P1,99P1,,,,
30003254            ,,,,,03/08/2017,P1,99P1,,,,
30003255            ,,,,,03/08/2017,P1,99P1,,,,
30003256            ,,,,,03/08/2017,P1,99P1,,,,
30003257            ,,,,,03/08/2017,P1,99P1,,,,
30003258            ,,,,,03/08/2017,P1,99P1,,,,
30003259            ,,,,,03/08/2017,P1,99P1,,,,
30003260            ,,,,,03/08/2017,P1,99P1,,,,
30003261            ,,,,,03/08/2017,P1,99P1,,,,
30003262            ,,,,,03/08/2017,P1,99P1,,,,
30003263            ,,,,,03/08/2017,P1,99P1,,,,
30003264            ,,,,,03/08/2017,P1,99P1,,,,
30003265            ,,,,,03/08/2017,P1,99P1,,,,
30003266            ,,,,,03/08/2017,P1,99P1,,,,
30003267            ,,,,,03/08/2017,P1,99P1,,,,
30003268            ,,,,,03/08/2017,P1,99P1,,,,
30003269            ,,,,,03/08/2017,P1,99P1,,,,
30003270            ,,,,,03/08/2017,P1,99P1,,,,
30003271            ,,,,,03/08/2017,P1,99P1,,,,
30003272            ,,,,,03/08/2017,P1,99P1,,,,
30003273            ,,,,,03/08/2017,P1,99P1,,,,
30003274            ,,,,,03/08/2017,P1,99P1,,,,
30003275            ,,,,,03/08/2017,P1,99P1,,,,
30003276            ,,,,,03/08/2017,P1,99P1,,,,
30003277            ,,,,,03/08/2017,P1,99P1,,,,
30003278            ,,,,,03/08/2017,P1,99P1,,,,
30003279            ,,,,,03/08/2017,P1,99P1,,,,
30003280            ,,,,,03/08/2017,P1,99P1,,,,
30003281            ,,,,,03/08/2017,P1,99P1,,,,
30003282            ,,,,,03/08/2017,P1,99P1,,,,
30003283            ,,,,,03/08/2017,P1,99P1,,,,
30003284            ,,,,,03/08/2017,P1,99P1,,,,
30003285            ,,,,,03/08/2017,P1,99P1,,,,
30003286            ,,,,,03/08/2017,P1,99P1,,,,
30003287            ,,,,,03/08/2017,P1,99P1,,,,
30003288            ,,,,,03/08/2017,P1,99P1,,,,
30003289            ,,,,,03/08/2017,P1,99P1,,,,
30003290            ,,,,,03/08/2017,P1,99P1,,,,
30003291            ,,,,,03/08/2017,P1,99P1,,,,
30003292            ,,,,,03/08/2017,P1,99P1,,,,
30003293            ,,,,,03/08/2017,P1,99P1,,,,
30003294            ,,,,,03/08/2017,P1,99P1,,,,
30003295            ,,,,,03/08/2017,P1,99P1,,,,
30003296            ,,,,,03/08/2017,P1,99P1,,,,
30003297            ,,,,,03/08/2017,P1,99P1,,,,
30003298            ,,,,,03/08/2017,P1,99P1,,,,
30003299            ,,,,,03/08/2017,P1,99P1,,,,
30003300            ,,,,,03/08/2017,P1,99P1,,,,
30003301            ,,,,,03/08/2017,P1,99P1,,,,
30003302            ,,,,,03/08/2017,P1,99P1,,,,
30003303            ,,,,,03/08/2017,P1,99P1,,,,
30003304            ,,,,,03/08/2017,P1,99P1,,,,
30003305            ,,,,,03/08/2017,P1,99P1,,,,
30003306            ,,,,,03/08/2017,P1,99P1,,,,
30003307            ,,,,,03/08/2017,P1,99P1,,,,
30003308            ,,,,,03/08/2017,P1,99P1,,,,
30003309            ,,,,,03/08/2017,P1,99P1,,,,
30003310            ,,,,,03/08/2017,P1,99P1,,,,
30003311            ,,,,,03/08/2017,P1,99P1,,,,
30003312            ,,,,,03/08/2017,P1,99P1,,,,
30003314            ,,,,,03/08/2017,P1,99P1,,,,
30003315            ,,,,,03/08/2017,P1,99P1,,,,
30003316            ,,,,,03/08/2017,P1,99P1,,,,
30003317            ,,,,,03/08/2017,P1,99P1,,,,
30003318            ,,,,,03/08/2017,P1,99P1,,,,
30003319            ,,,,,03/08/2017,P1,99P1,,,,
30003320            ,,,,,03/08/2017,P1,99P1,,,,
30003321            ,,,,,03/08/2017,P1,99P1,,,,
30003322            ,,,,,03/08/2017,P1,99P1,,,,
30003323            ,,,,,03/08/2017,P1,99P1,,,,
30003324            ,,,,,03/08/2017,P1,99P1,,,,
30003325            ,,,,,03/08/2017,P1,99P1,,,,
30003326            ,,,,,03/08/2017,P1,99P1,,,,
30003327            ,,,,,03/08/2017,P1,99P1,,,,
30003328            ,,,,,03/08/2017,P1,99P1,,,,
30003329            ,,,,,03/08/2017,P1,99P1,,,,
30003330            ,,,,,03/08/2017,P1,99P1,,,,
30003331            ,,,,,03/08/2017,P1,99P1,,,,
30003332            ,,,,,03/08/2017,P1,99P1,,,,
30003333            ,,,,,03/08/2017,P1,99P1,,,,
30003334            ,,,,,03/08/2017,P1,99P1,,,,
30003335            ,,,,,03/08/2017,P1,99P1,,,,
30003336            ,,,,,03/08/2017,P1,99P1,,,,
30003337            ,,,,,03/08/2017,P1,99P1,,,,
30003338            ,,,,,03/08/2017,P1,99P1,,,,
30003339            ,,,,,03/08/2017,P1,99P1,,,,
30003340            ,,,,,03/08/2017,P1,99P1,,,,
30003341            ,,,,,03/08/2017,P1,99P1,,,,
30003342            ,,,,,03/08/2017,P1,99P1,,,,
30003343            ,,,,,03/08/2017,P1,99P1,,,,
30003344            ,,,,,03/08/2017,P1,99P1,,,,
30003345            ,,,,,03/08/2017,P1,99P1,,,,
30003346            ,,,,,03/08/2017,P1,99P1,,,,
30003347            ,,,,,03/08/2017,P1,99P1,,,,
30003348            ,,,,,03/08/2017,P1,99P1,,,,
30003349            ,,,,,03/08/2017,P1,99P1,,,,
30003350            ,,,,,03/08/2017,P1,99P1,,,,
30003351            ,,,,,03/08/2017,P1,99P1,,,,
30003352            ,,,,,03/08/2017,P1,99P1,,,,
30003353            ,,,,,03/08/2017,P1,99P1,,,,
30003354            ,,,,,03/08/2017,P1,99P1,,,,
30003355            ,,,,,03/08/2017,P1,99P1,,,,
30003356            ,,,,,03/08/2017,P1,99P1,,,,
30003357            ,,,,,03/08/2017,P1,99P1,,,,
30003358            ,,,,,03/08/2017,P1,99P1,,,,
30003359            ,,,,,03/08/2017,P1,99P1,,,,
30003360            ,,,,,03/08/2017,P1,99P1,,,,
30003361            ,,,,,03/08/2017,P1,99P1,,,,
30003362            ,,,,,03/08/2017,P1,99P1,,,,
30003363            ,,,,,03/08/2017,P1,99P1,,,,
30003364            ,,,,,03/08/2017,P1,99P1,,,,
30003365            ,,,,,03/08/2017,P1,99P1,,,,
30003366            ,,,,,03/08/2017,P1,99P1,,,,
30003367            ,,,,,03/08/2017,P1,99P1,,,,
30003368            ,,,,,03/08/2017,P1,99P1,,,,
30003369            ,,,,,03/08/2017,P1,99P1,,,,
30003370            ,,,,,03/08/2017,P1,99P1,,,,
30003371            ,,,,,03/08/2017,P1,99P1,,,,
30003372            ,,,,,03/08/2017,P1,99P1,,,,
30003373            ,,,,,03/08/2017,P1,99P1,,,,
30003374            ,,,,,03/08/2017,P1,99P1,,,,
30003375            ,,,,,03/08/2017,P1,99P1,,,,
30003376            ,,,,,03/08/2017,P1,99P1,,,,
30003377            ,,,,,03/08/2017,P1,99P1,,,,
30003378            ,,,,,03/08/2017,P1,99P1,,,,
30003379            ,,,,,03/08/2017,P1,99P1,,,,
30003380            ,,,,,03/08/2017,P1,99P1,,,,
30003381            ,,,,,03/08/2017,P1,99P1,,,,
30003382            ,,,,,03/08/2017,P1,99P1,,,,
30003384            ,,,,,03/08/2017,P1,99P1,,,,
30003385            ,,,,,03/08/2017,P1,99P1,,,,
30003386            ,,,,,03/08/2017,P1,99P1,,,,
30003387            ,,,,,03/08/2017,P1,99P1,,,,
30003388            ,,,,,03/08/2017,P1,99P1,,,,
30003389            ,,,,,03/08/2017,P1,99P1,,,,
30003390            ,,,,,03/08/2017,P1,99P1,,,,
30003391            ,,,,,03/08/2017,P1,99P1,,,,
30003392            ,,,,,03/08/2017,P1,99P1,,,,
30003393            ,,,,,03/08/2017,P1,99P1,,,,
30003394            ,,,,,03/08/2017,P1,99P1,,,,
30003395            ,,,,,03/08/2017,P1,99P1,,,,
30003396            ,,,,,03/08/2017,P1,99P1,,,,
30003397            ,,,,,03/08/2017,P1,99P1,,,,
30003398            ,,,,,03/08/2017,P1,99P1,,,,
30003399            ,,,,,03/08/2017,P1,99P1,,,,
30003400            ,,,,,03/08/2017,P1,99P1,,,,
30003401            ,,,,,03/08/2017,P1,99P1,,,,
30003402            ,,,,,03/08/2017,P1,99P1,,,,
30003403            ,,,,,03/08/2017,P1,99P1,,,,
30003404            ,,,,,03/08/2017,P1,99P1,,,,
30003405            ,,,,,03/08/2017,P1,99P1,,,,
30003406            ,,,,,03/08/2017,P1,99P1,,,,
30003407            ,,,,,03/08/2017,P1,99P1,,,,
30003408            ,,,,,03/08/2017,P1,99P1,,,,
30003409            ,,,,,03/08/2017,P1,99P1,,,,
30003410            ,,,,,03/08/2017,P1,99P1,,,,
30003411            ,,,,,03/08/2017,P1,99P1,,,,
30003412            ,,,,,03/08/2017,P1,99P1,,,,
30003413            ,,,,,03/08/2017,P1,99P1,,,,
30003414            ,,,,,03/08/2017,P1,99P1,,,,
30003415            ,,,,,03/08/2017,P1,99P1,,,,
30003416            ,,,,,03/08/2017,P1,99P1,,,,
30003417            ,,,,,03/08/2017,P1,99P1,,,,
30003418            ,,,,,03/08/2017,P1,99P1,,,,
30003419            ,,,,,03/08/2017,P1,99P1,,,,
30003420            ,,,,,03/08/2017,P1,99P1,,,,
30003421            ,,,,,03/08/2017,P1,99P1,,,,
30003422            ,,,,,03/08/2017,P1,99P1,,,,
30003423            ,,,,,03/08/2017,P1,99P1,,,,
30003424            ,,,,,03/08/2017,P1,99P1,,,,
30003425            ,,,,,03/08/2017,P1,99P1,,,,
30003426            ,,,,,03/08/2017,P1,99P1,,,,
30003427            ,,,,,03/08/2017,P1,99P1,,,,
30003428            ,,,,,03/08/2017,P1,99P1,,,,
30003429            ,,,,,03/08/2017,P1,99P1,,,,
30003430            ,,,,,03/08/2017,P1,99P1,,,,
30003431            ,,,,,03/08/2017,P1,99P1,,,,
30003432            ,,,,,03/08/2017,P1,99P1,,,,
30003433            ,,,,,03/08/2017,P1,99P1,,,,
30003434            ,,,,,03/08/2017,P1,99P1,,,,
30003435            ,,,,,03/08/2017,P1,99P1,,,,
30003436            ,,,,,03/08/2017,P1,99P1,,,,
30003437            ,,,,,03/08/2017,P1,99P1,,,,
30003438            ,,,,,03/08/2017,P1,99P1,,,,
30003439            ,,,,,03/08/2017,P1,99P1,,,,
30003440            ,,,,,03/08/2017,P1,99P1,,,,
30003441            ,,,,,03/08/2017,P1,99P1,,,,
30003442            ,,,,,03/08/2017,P1,99P1,,,,
30003443            ,,,,,03/08/2017,P1,99P1,,,,
30003444            ,,,,,03/08/2017,P1,99P1,,,,
30003445            ,,,,,03/08/2017,P1,99P1,,,,
30003446            ,,,,,03/08/2017,P1,99P1,,,,
30003447            ,,,,,03/08/2017,P1,99P1,,,,
30003448            ,,,,,03/08/2017,P1,99P1,,,,
30003449            ,,,,,03/08/2017,P1,99P1,,,,
30003450            ,,,,,03/08/2017,P1,99P1,,,,
30003451            ,,,,,03/08/2017,P1,99P1,,,,
30003452            ,,,,,03/08/2017,P1,99P1,,,,
30003453            ,,,,,03/08/2017,P1,99P1,,,,
30003454            ,,,,,03/08/2017,P1,99P1,,,,
30003455            ,,,,,03/08/2017,P1,99P1,,,,
30003456            ,,,,,03/08/2017,P1,99P1,,,,
30003457            ,,,,,03/08/2017,P1,99P1,,,,
30003459            ,,,,,03/08/2017,P1,99P1,,,,
30003460            ,,,,,03/08/2017,P1,99P1,,,,
30003461            ,,,,,03/08/2017,P1,99P1,,,,
30003462            ,,,,,03/08/2017,P1,99P1,,,,
30003463            ,,,,,03/08/2017,P1,99P1,,,,
30003464            ,,,,,03/08/2017,P1,99P1,,,,
30003465            ,,,,,03/08/2017,P1,99P1,,,,
30003466            ,,,,,03/08/2017,P1,99P1,,,,
30003467            ,,,,,03/08/2017,P1,99P1,,,,
30003468            ,,,,,03/08/2017,P1,99P1,,,,
30003469            ,,,,,03/08/2017,P1,99P1,,,,
30003470            ,,,,,03/08/2017,P1,99P1,,,,
30003471            ,,,,,03/08/2017,P1,99P1,,,,
30003472            ,,,,,03/08/2017,P1,99P1,,,,
30003473            ,,,,,03/08/2017,P1,99P1,,,,
30003474            ,,,,,03/08/2017,P1,99P1,,,,
30003475            ,,,,,03/08/2017,P1,99P1,,,,
30003476            ,,,,,03/08/2017,P1,99P1,,,,
30003477            ,,,,,03/08/2017,P1,99P1,,,,
30003478            ,,,,,03/08/2017,P1,99P1,,,,
30003479            ,,,,,03/08/2017,P1,99P1,,,,
30003480            ,,,,,03/08/2017,P1,99P1,,,,
30003481            ,,,,,03/08/2017,P1,99P1,,,,
30003482            ,,,,,03/08/2017,P1,99P1,,,,
30003483            ,,,,,03/08/2017,P1,99P1,,,,
30003484            ,,,,,03/08/2017,P1,99P1,,,,
30003485            ,,,,,03/08/2017,P1,99P1,,,,
30003486            ,,,,,03/08/2017,P1,99P1,,,,
30003487            ,,,,,03/08/2017,P1,99P1,,,,
30003488            ,,,,,03/08/2017,P1,99P1,,,,
30003489            ,,,,,03/08/2017,P1,99P1,,,,
30003490            ,,,,,03/08/2017,P1,99P1,,,,
30003491            ,,,,,03/08/2017,P1,99P1,,,,
30003492            ,,,,,03/08/2017,P1,99P1,,,,
30003493            ,,,,,03/08/2017,P1,99P1,,,,
30003494            ,,,,,03/08/2017,P1,99P1,,,,
30003495            ,,,,,03/08/2017,P1,99P1,,,,
30003496            ,,,,,03/08/2017,P1,99P1,,,,
30003497            ,,,,,03/08/2017,P1,99P1,,,,
30003498            ,,,,,03/08/2017,P1,99P1,,,,
30003499            ,,,,,03/08/2017,P1,99P1,,,,
30003500            ,,,,,03/08/2017,P1,99P1,,,,
30003501            ,,,,,03/08/2017,P1,99P1,,,,
30003502            ,,,,,03/08/2017,P1,99P1,,,,
30003503            ,,,,,03/08/2017,P1,99P1,,,,
30003504            ,,,,,03/08/2017,P1,99P1,,,,
30003506            ,,,,,03/08/2017,P1,99P1,,,,
30003507            ,,,,,03/08/2017,P1,99P1,,,,
30003508            ,,,,,03/08/2017,P1,99P1,,,,
30003509            ,,,,,03/08/2017,P1,99P1,,,,
30003510            ,,,,,03/08/2017,P1,99P1,,,,
30003511            ,,,,,03/08/2017,P1,99P1,,,,
30003512            ,,,,,03/08/2017,P1,99P1,,,,
30003513            ,,,,,03/08/2017,P1,99P1,,,,
30003514            ,,,,,03/08/2017,P1,99P1,,,,
30003515            ,,,,,03/08/2017,P1,99P1,,,,
30003516            ,,,,,03/08/2017,P1,99P1,,,,
30003517            ,,,,,03/08/2017,P1,99P1,,,,
30003518            ,,,,,03/08/2017,P1,99P1,,,,
30003519            ,,,,,03/08/2017,P1,99P1,,,,
30003520            ,,,,,03/08/2017,P1,99P1,,,,
30003521            ,,,,,03/08/2017,P1,99P1,,,,
30003522            ,,,,,03/08/2017,P1,99P1,,,,
30003523            ,,,,,03/08/2017,P1,99P1,,,,
30003524            ,,,,,03/08/2017,P1,99P1,,,,
30003525            ,,,,,03/08/2017,P1,99P1,,,,
30003526            ,,,,,03/08/2017,P1,99P1,,,,
30003527            ,,,,,03/08/2017,P1,99P1,,,,
30003528            ,,,,,03/08/2017,P1,99P1,,,,
30003529            ,,,,,03/08/2017,P1,99P1,,,,
30003530            ,,,,,03/08/2017,P1,99P1,,,,
30003531            ,,,,,03/08/2017,P1,99P1,,,,
30003532            ,,,,,03/08/2017,P1,99P1,,,,
30003533            ,,,,,03/08/2017,P1,99P1,,,,
30003534            ,,,,,03/08/2017,P1,99P1,,,,
30003535            ,,,,,03/08/2017,P1,99P1,,,,
30003536            ,,,,,03/08/2017,P1,99P1,,,,
30003537            ,,,,,03/08/2017,P1,99P1,,,,
30003538            ,,,,,03/08/2017,P1,99P1,,,,
30003539            ,,,,,03/08/2017,P1,99P1,,,,
30003540            ,,,,,03/08/2017,P1,99P1,,,,
30003542            ,,,,,03/08/2017,P1,99P1,,,,
30003543            ,,,,,03/08/2017,P1,99P1,,,,
30003544            ,,,,,03/08/2017,P1,99P1,,,,
30003545            ,,,,,03/08/2017,P1,99P1,,,,
30003546            ,,,,,03/08/2017,P1,99P1,,,,
30003547            ,,,,,03/08/2017,P1,99P1,,,,
30003548            ,,,,,03/08/2017,P1,99P1,,,,
30003549            ,,,,,03/08/2017,P1,99P1,,,,
30003550            ,,,,,03/08/2017,P1,99P1,,,,
30003551            ,,,,,03/08/2017,P1,99P1,,,,
30003552            ,,,,,03/08/2017,P1,99P1,,,,
30003553            ,,,,,03/08/2017,P1,99P1,,,,
30003554            ,,,,,03/08/2017,P1,99P1,,,,
30003555            ,,,,,03/08/2017,P1,99P1,,,,
30003556            ,,,,,03/08/2017,P1,99P1,,,,
30003557            ,,,,,03/08/2017,P1,99P1,,,,
30003558            ,,,,,03/08/2017,P1,99P1,,,,
30003559            ,,,,,03/08/2017,P1,99P1,,,,
30003560            ,,,,,03/08/2017,P1,99P1,,,,
30003561            ,,,,,03/08/2017,P1,99P1,,,,
30003562            ,,,,,03/08/2017,P1,99P1,,,,
30003563            ,,,,,03/08/2017,P1,99P1,,,,
30003564            ,,,,,03/08/2017,P1,99P1,,,,
30003565            ,,,,,03/08/2017,P1,99P1,,,,
30003566            ,,,,,03/08/2017,P1,99P1,,,,
30003567            ,,,,,03/08/2017,P1,99P1,,,,
30003568            ,,,,,03/08/2017,P1,99P1,,,,
30003569            ,,,,,03/08/2017,P1,99P1,,,,
30003570            ,,,,,03/08/2017,P1,99P1,,,,
30003571            ,,,,,03/08/2017,P1,99P1,,,,
30003572            ,,,,,03/08/2017,P1,99P1,,,,
30003573            ,,,,,03/08/2017,P1,99P1,,,,
30003574            ,,,,,03/08/2017,P1,99P1,,,,
30003576            ,,,,,03/08/2017,P1,99P1,,,,
30003578            ,,,,,03/08/2017,P1,99P1,,,,
30003579            ,,,,,03/08/2017,P1,99P1,,,,
30003580            ,,,,,03/08/2017,P1,99P1,,,,
30003581            ,,,,,03/08/2017,P1,99P1,,,,
30003582            ,,,,,03/08/2017,P1,99P1,,,,
30003583            ,,,,,03/08/2017,P1,99P1,,,,
30003584            ,,,,,03/08/2017,P1,99P1,,,,
30003585            ,,,,,03/08/2017,P1,99P1,,,,
30003586            ,,,,,03/08/2017,P1,99P1,,,,
30003587            ,,,,,03/08/2017,P1,99P1,,,,
30003588            ,,,,,03/08/2017,P1,99P1,,,,
30003589            ,,,,,03/08/2017,P1,99P1,,,,
30003590            ,,,,,03/08/2017,P1,99P1,,,,
30003591            ,,,,,03/08/2017,P1,99P1,,,,
30003592            ,,,,,03/08/2017,P1,99P1,,,,
30003593            ,,,,,03/08/2017,P1,99P1,,,,
30003594            ,,,,,03/08/2017,P1,99P1,,,,
30003595            ,,,,,03/08/2017,P1,99P1,,,,
30003596            ,,,,,03/08/2017,P1,99P1,,,,
30003597            ,,,,,03/08/2017,P1,99P1,,,,
30003598            ,,,,,03/08/2017,P1,99P1,,,,
30003599            ,,,,,03/08/2017,P1,99P1,,,,
30003600            ,,,,,03/08/2017,P1,99P1,,,,
30003601            ,,,,,03/08/2017,P1,99P1,,,,
30003602            ,,,,,03/08/2017,P1,99P1,,,,
30003603            ,,,,,03/08/2017,P1,99P1,,,,
30003604            ,,,,,03/08/2017,P1,99P1,,,,
30003605            ,,,,,03/08/2017,P1,99P1,,,,
30003606            ,,,,,03/08/2017,P1,99P1,,,,
30003607            ,,,,,03/08/2017,P1,99P1,,,,
30003608            ,,,,,03/08/2017,P1,99P1,,,,
30003609            ,,,,,03/08/2017,P1,99P1,,,,
30003610            ,,,,,03/08/2017,P1,99P1,,,,
30003611            ,,,,,03/08/2017,P1,99P1,,,,
30003612            ,,,,,03/08/2017,P1,99P1,,,,
30003613            ,,,,,03/08/2017,P1,99P1,,,,
30003614            ,,,,,03/08/2017,P1,99P1,,,,
30003615            ,,,,,03/08/2017,P1,99P1,,,,
30003616            ,,,,,03/08/2017,P1,99P1,,,,
30003617            ,,,,,03/08/2017,P1,99P1,,,,
30003618            ,,,,,03/08/2017,P1,99P1,,,,
30003619            ,,,,,03/08/2017,P1,99P1,,,,
30003620            ,,,,,03/08/2017,P1,99P1,,,,
30003621            ,,,,,03/08/2017,P1,99P1,,,,
30003622            ,,,,,03/08/2017,P1,99P1,,,,
30003623            ,,,,,03/08/2017,P1,99P1,,,,
30003624            ,,,,,03/08/2017,P1,99P1,,,,
30003625            ,,,,,03/08/2017,P1,99P1,,,,
30003626            ,,,,,03/08/2017,P1,99P1,,,,
30003627            ,,,,,03/08/2017,P1,99P1,,,,
30003628            ,,,,,03/08/2017,P1,99P1,,,,
30003629            ,,,,,03/08/2017,P1,99P1,,,,
30003630            ,,,,,03/08/2017,P1,99P1,,,,
30003631            ,,,,,03/08/2017,P1,99P1,,,,
30003632            ,,,,,03/08/2017,P1,99P1,,,,
30003633            ,,,,,03/08/2017,P1,99P1,,,,
30003634            ,,,,,03/08/2017,P1,99P1,,,,
30003635            ,,,,,03/08/2017,P1,99P1,,,,
30003636            ,,,,,03/08/2017,P1,99P1,,,,
30003637            ,,,,,03/08/2017,P1,99P1,,,,
30003638            ,,,,,03/08/2017,P1,99P1,,,,
30003639            ,,,,,03/08/2017,P1,99P1,,,,
30003640            ,,,,,03/08/2017,P1,99P1,,,,
30003641            ,,,,,03/08/2017,P1,99P1,,,,
30003642            ,,,,,03/08/2017,P1,99P1,,,,
30003643            ,,,,,03/08/2017,P1,99P1,,,,
30003644            ,,,,,03/08/2017,P1,99P1,,,,
30003645            ,,,,,03/08/2017,P1,99P1,,,,
30003646            ,,,,,03/08/2017,P1,99P1,,,,
30003647            ,,,,,03/08/2017,P1,99P1,,,,
30003648            ,,,,,03/08/2017,P1,99P1,,,,
30003649            ,,,,,03/08/2017,P1,99P1,,,,
30003650            ,,,,,03/08/2017,P1,99P1,,,,
30003651            ,,,,,03/08/2017,P1,99P1,,,,
30003652            ,,,,,03/08/2017,P1,99P1,,,,
30003653            ,,,,,03/08/2017,P1,99P1,,,,
30003654            ,,,,,03/08/2017,P1,99P1,,,,
30003655            ,,,,,03/08/2017,P1,99P1,,,,
30003656            ,,,,,03/08/2017,P1,99P1,,,,
30003657            ,,,,,03/08/2017,P1,99P1,,,,
30003658            ,,,,,03/08/2017,P1,99P1,,,,
30003659            ,,,,,03/08/2017,P1,99P1,,,,
30003660            ,,,,,03/08/2017,P1,99P1,,,,
30003661            ,,,,,03/08/2017,P1,99P1,,,,
30003662            ,,,,,03/08/2017,P1,99P1,,,,
30003663            ,,,,,03/08/2017,P1,99P1,,,,
30003664            ,,,,,03/08/2017,P1,99P1,,,,
30003665            ,,,,,03/08/2017,P1,99P1,,,,
30003666            ,,,,,03/08/2017,P1,99P1,,,,
30003667            ,,,,,03/08/2017,P1,99P1,,,,
30003668            ,,,,,03/08/2017,P1,99P1,,,,
30003669            ,,,,,03/08/2017,P1,99P1,,,,
30003670            ,,,,,03/08/2017,P1,99P1,,,,
