USERID,STARTDATE,ENDATE,SEQNUMBER,PAYCOMPONENT,PAYCOMPVALUE,CURRENCY_CODE,FREQUENCY,IS_TARGET,NOTES,OPERATION,
30003123            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003124            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003125            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30003126            ,03/08/2017,,,9001,2250.0000,PEN,MON,,,,
30003127            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003128            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003129            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003130            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003131            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003132            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003133            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003134            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003135            ,03/08/2017,,,9001,5500.0000,PEN,MON,,,,
30003136            ,03/08/2017,,,9001,2300.0000,PEN,MON,,,,
30003137            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003138            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003139            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003140            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003141            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003142            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003143            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003144            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003145            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003146            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003147            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003148            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003149            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003150            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003151            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003152            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003153            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003154            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003155            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003156            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003157            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003158            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003159            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003160            ,03/08/2017,,,9001,2300.0000,PEN,MON,,,,
30003161            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30003162            ,03/08/2017,,,9001,5500.0000,PEN,MON,,,,
30003163            ,03/08/2017,,,9001,3500.0000,PEN,MON,,,,
30003164            ,03/08/2017,,,9001,8000.0000,PEN,MON,,,,
30003165            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003166            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30003167            ,03/08/2017,,,9001,3800.0000,PEN,MON,,,,
30003168            ,03/08/2017,,,9001,3000.0000,PEN,MON,,,,
30003169            ,03/08/2017,,,9001,3000.0000,PEN,MON,,,,
30003170            ,03/08/2017,,,9001,8000.0000,PEN,MON,,,,
30003171            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003172            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003173            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003174            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003175            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003176            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003177            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003178            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003179            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003180            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003181            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003182            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003183            ,03/08/2017,,,9001,5150.0000,PEN,MON,,,,
30003184            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003185            ,03/08/2017,,,9001,4000.0000,PEN,MON,,,,
30003186            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003187            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003188            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003189            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003190            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003191            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003192            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003193            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003194            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003195            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003196            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003197            ,03/08/2017,,,9001,1300.0000,PEN,MON,,,,
30003198            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003199            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003200            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003201            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003202            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003203            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003204            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003205            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30003206            ,03/08/2017,,,9001,2300.0000,PEN,MON,,,,
30003207            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30003208            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003209            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003210            ,03/08/2017,,,9001,1375.0000,PEN,MON,,,,
30003211            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003212            ,03/08/2017,,,9001,2350.0000,PEN,MON,,,,
30003213            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003214            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003215            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003216            ,03/08/2017,,,9001,1650.0000,PEN,MON,,,,
30003217            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003218            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30003219            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003220            ,03/08/2017,,,9001,1650.0000,PEN,MON,,,,
30003221            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003222            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003223            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003224            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003225            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003226            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003227            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003228            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003229            ,03/08/2017,,,9001,1375.0000,PEN,MON,,,,
30003230            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003231            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003232            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003233            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003234            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003235            ,03/08/2017,,,9001,3500.0000,PEN,MON,,,,
30003236            ,03/08/2017,,,9001,3500.0000,PEN,MON,,,,
30003237            ,03/08/2017,,,9001,3500.0000,PEN,MON,,,,
30003238            ,03/08/2017,,,9001,3500.0000,PEN,MON,,,,
30003239            ,03/08/2017,,,9001,5400.0000,PEN,MON,,,,
30003240            ,03/08/2017,,,9001,5450.0000,PEN,MON,,,,
30003241            ,03/08/2017,,,9001,8500.0000,PEN,MON,,,,
30003242            ,03/08/2017,,,9001,3250.0000,PEN,MON,,,,
30003243            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003244            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003245            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003246            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30003247            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30003248            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003249            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003250            ,03/08/2017,,,9001,4000.0000,PEN,MON,,,,
30003251            ,03/08/2017,,,9001,2250.0000,PEN,MON,,,,
30003252            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003253            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003254            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003255            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003256            ,03/08/2017,,,9001,1745.0000,PEN,MON,,,,
30003257            ,03/08/2017,,,9001,2125.0000,PEN,MON,,,,
30003258            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003259            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003260            ,03/08/2017,,,9001,5150.0000,PEN,MON,,,,
30003261            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003262            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003263            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003264            ,03/08/2017,,,9001,2645.0000,PEN,MON,,,,
30003265            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003266            ,03/08/2017,,,9001,1475.0000,PEN,MON,,,,
30003267            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003268            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003269            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003270            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003271            ,03/08/2017,,,9001,2895.0000,PEN,MON,,,,
30003272            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003273            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003274            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003275            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003276            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003277            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003278            ,03/08/2017,,,9001,3125.0000,PEN,MON,,,,
30003279            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003280            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003281            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003282            ,03/08/2017,,,9001,3000.0000,PEN,MON,,,,
30003283            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30003284            ,03/08/2017,,,9001,1250.0000,PEN,MON,,,,
30003285            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003286            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003287            ,03/08/2017,,,9001,2475.0000,PEN,MON,,,,
30003288            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003289            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003290            ,03/08/2017,,,9001,2125.0000,PEN,MON,,,,
30003291            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003292            ,03/08/2017,,,9001,1150.0000,PEN,MON,,,,
30003293            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003294            ,03/08/2017,,,9001,1680.0000,PEN,MON,,,,
30003295            ,03/08/2017,,,9001,2645.0000,PEN,MON,,,,
30003296            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003297            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003298            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003299            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003300            ,03/08/2017,,,9001,4000.0000,PEN,MON,,,,
30003301            ,03/08/2017,,,9001,1620.0000,PEN,MON,,,,
30003302            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003303            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003304            ,03/08/2017,,,9001,2355.0000,PEN,MON,,,,
30003305            ,03/08/2017,,,9001,3000.0000,PEN,MON,,,,
30003306            ,03/08/2017,,,9001,1225.0000,PEN,MON,,,,
30003307            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30003308            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003309            ,03/08/2017,,,9001,2300.0000,PEN,MON,,,,
30003310            ,03/08/2017,,,9001,1425.0000,PEN,MON,,,,
30003311            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003312            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30003314            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003315            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003316            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003317            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003318            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003319            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003320            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003321            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003322            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003323            ,03/08/2017,,,9001,5150.0000,PEN,MON,,,,
30003324            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003325            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30003326            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003327            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003328            ,03/08/2017,,,9001,2800.0000,PEN,MON,,,,
30003329            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003330            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003331            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003332            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003333            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003334            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003335            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003336            ,03/08/2017,,,9001,1825.0000,PEN,MON,,,,
30003337            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003338            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003339            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003340            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30003341            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003342            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003343            ,03/08/2017,,,9001,1290.0000,PEN,MON,,,,
30003344            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003345            ,03/08/2017,,,9001,1450.0000,PEN,MON,,,,
30003346            ,03/08/2017,,,9001,1850.0000,PEN,MON,,,,
30003347            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003348            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003349            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003350            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003351            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003352            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003353            ,03/08/2017,,,9001,1900.0000,PEN,MON,,,,
30003354            ,03/08/2017,,,9001,35750.0000,PEN,MON,,,,
30003355            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003356            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003357            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003358            ,03/08/2017,,,9001,1300.0000,PEN,MON,,,,
30003359            ,03/08/2017,,,9001,6000.0000,PEN,MON,,,,
30003360            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003361            ,03/08/2017,,,9001,4400.0000,PEN,MON,,,,
30003362            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003363            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003364            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003365            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003366            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003367            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003368            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003369            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003370            ,03/08/2017,,,9001,1915.0000,PEN,MON,,,,
30003371            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003372            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003373            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003374            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30003375            ,03/08/2017,,,9001,2780.0000,PEN,MON,,,,
30003376            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003377            ,03/08/2017,,,9001,2100.0000,PEN,MON,,,,
30003378            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003379            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003380            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003381            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003382            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003384            ,03/08/2017,,,9001,2750.0000,PEN,MON,,,,
30003385            ,03/08/2017,,,9001,2800.0000,PEN,MON,,,,
30003386            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003387            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003388            ,03/08/2017,,,9001,5500.0000,PEN,MON,,,,
30003389            ,03/08/2017,,,9001,4300.0000,PEN,MON,,,,
30003390            ,03/08/2017,,,9001,1675.0000,PEN,MON,,,,
30003391            ,03/08/2017,,,9001,2950.0000,PEN,MON,,,,
30003392            ,03/08/2017,,,9001,2450.0000,PEN,MON,,,,
30003393            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003394            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30003395            ,03/08/2017,,,9001,6000.0000,PEN,MON,,,,
30003396            ,03/08/2017,,,9001,1850.0000,PEN,MON,,,,
30003397            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003398            ,03/08/2017,,,9001,1850.0000,PEN,MON,,,,
30003399            ,03/08/2017,,,9001,1450.0000,PEN,MON,,,,
30003400            ,03/08/2017,,,9001,8000.0000,PEN,MON,,,,
30003401            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003402            ,03/08/2017,,,9001,2550.0000,PEN,MON,,,,
30003403            ,03/08/2017,,,9001,1650.0000,PEN,MON,,,,
30003404            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003405            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003406            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003407            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003408            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003409            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003410            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003411            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003412            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003413            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003414            ,03/08/2017,,,9001,1375.0000,PEN,MON,,,,
30003415            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003416            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003417            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003418            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003419            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003420            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003421            ,03/08/2017,,,9001,2400.0000,PEN,MON,,,,
30003422            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003423            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003424            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003425            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003426            ,03/08/2017,,,9001,1475.0000,PEN,MON,,,,
30003427            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003428            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003429            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003430            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003431            ,03/08/2017,,,9001,3800.0000,PEN,MON,,,,
30003432            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003433            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003434            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003435            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003436            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003437            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003438            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003439            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003440            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003441            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003442            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003443            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003444            ,03/08/2017,,,9001,1475.0000,PEN,MON,,,,
30003445            ,03/08/2017,,,9001,1475.0000,PEN,MON,,,,
30003446            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003447            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003448            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003449            ,03/08/2017,,,9001,8500.0000,PEN,MON,,,,
30003450            ,03/08/2017,,,9001,16000.0000,PEN,MON,,,,
30003451            ,03/08/2017,,,9001,15000.0000,PEN,MON,,,,
30003452            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003453            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30003454            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003455            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003456            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003457            ,03/08/2017,,,9001,1550.0000,PEN,MON,,,,
30003459            ,03/08/2017,,,9001,2250.0000,PEN,MON,,,,
30003460            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003461            ,03/08/2017,,,9001,2300.0000,PEN,MON,,,,
30003462            ,03/08/2017,,,9001,3350.0000,PEN,MON,,,,
30003463            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003464            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003465            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003466            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003467            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003468            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003469            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003470            ,03/08/2017,,,9001,8000.0000,PEN,MON,,,,
30003471            ,03/08/2017,,,9001,3500.0000,PEN,MON,,,,
30003472            ,03/08/2017,,,9001,3500.0000,PEN,MON,,,,
30003473            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30003474            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003475            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003476            ,03/08/2017,,,9001,1300.0000,PEN,MON,,,,
30003477            ,03/08/2017,,,9001,2250.0000,PEN,MON,,,,
30003478            ,03/08/2017,,,9001,2250.0000,PEN,MON,,,,
30003479            ,03/08/2017,,,9001,1650.0000,PEN,MON,,,,
30003480            ,03/08/2017,,,9001,1575.0000,PEN,MON,,,,
30003481            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003482            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003483            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003484            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003485            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003486            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003487            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003488            ,03/08/2017,,,9001,3250.0000,PEN,MON,,,,
30003489            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003490            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003491            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003492            ,03/08/2017,,,9001,8000.0000,PEN,MON,,,,
30003493            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003494            ,03/08/2017,,,9001,1375.0000,PEN,MON,,,,
30003495            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003496            ,03/08/2017,,,9001,2100.0000,PEN,MON,,,,
30003497            ,03/08/2017,,,9001,2400.0000,PEN,MON,,,,
30003498            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30003499            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003500            ,03/08/2017,,,9001,2400.0000,PEN,MON,,,,
30003501            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003502            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003503            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003504            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003506            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003507            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003508            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003509            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003510            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003511            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003512            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003513            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30003514            ,03/08/2017,,,9001,1475.0000,PEN,MON,,,,
30003515            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003516            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003517            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003518            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003519            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003520            ,03/08/2017,,,9001,1300.0000,PEN,MON,,,,
30003521            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003522            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003523            ,03/08/2017,,,9001,1375.0000,PEN,MON,,,,
30003524            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003525            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003526            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
